"run","isIntentional","HABIT_THRESHOLD_ABSOLUTE","eater1Count","OPENNESS_AVG_STRENGTH","isEvaluated","SELFE_AVG_STRENGTH","selfEbeta","CONSERVATION_AVG_STRENGTH","selfTk","SELFT_AVG_STRENGTH","vegetarianVenueCount","mixedVenueCount","diningOutPercent","weightVegEatingAction","filterOnAffordances","selfTbeta","isUpdatedPHistory","selfEk","randomSeed","filterOnHabits","OUTSIDE_CONTEXT","endTime","HABIT_THRESHOLD_RELATIVE","weightMeatEatingAction","meatVenueCount"
645,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.3,500.0,0.6,1.0,1
649,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.3,500.0,1.0,1.0,1
653,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.4,500.0,0.3,1.0,1
657,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.4,500.0,0.7,1.0,1
661,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.5,500.0,0.0,1.0,1
665,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.5,500.0,0.4,1.0,1
669,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.5,500.0,0.8,1.0,1
673,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.6,500.0,0.1,1.0,1
677,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.6,500.0,0.5,1.0,1
681,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.6,500.0,0.9,1.0,1
685,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.7,500.0,0.2,1.0,1
689,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.7,500.0,0.6,1.0,1
693,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.7,500.0,1.0,1.0,1
697,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.8,500.0,0.3,1.0,1
701,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.8,500.0,0.7,1.0,1
705,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.9,500.0,0.0,1.0,1
709,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.9,500.0,0.4,1.0,1
713,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.9,500.0,0.8,1.0,1
717,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",1.0,500.0,0.1,1.0,1
721,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",1.0,500.0,0.5,1.0,1
725,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",1.0,500.0,0.9,1.0,1
729,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.0,500.0,0.2,1.0,1
733,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.0,500.0,0.6,1.0,1
737,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.0,500.0,1.0,1.0,1
741,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.1,500.0,0.3,1.0,1
745,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.1,500.0,0.7,1.0,1
749,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.2,500.0,0.0,1.0,1
753,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.2,500.0,0.4,1.0,1
757,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.2,500.0,0.8,1.0,1
761,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.3,500.0,0.1,1.0,1
765,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.3,500.0,0.5,1.0,1
769,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.3,500.0,0.9,1.0,1
773,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.4,500.0,0.2,1.0,1
777,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.4,500.0,0.6,1.0,1
781,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.4,500.0,1.0,1.0,1
785,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.5,500.0,0.3,1.0,1
789,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.5,500.0,0.7,1.0,1
793,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.6,500.0,0.0,1.0,1
797,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.6,500.0,0.4,1.0,1
801,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.6,500.0,0.8,1.0,1
805,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.7,500.0,0.1,1.0,1
809,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.7,500.0,0.5,1.0,1
813,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.7,500.0,0.9,1.0,1
817,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.8,500.0,0.2,1.0,1
821,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.8,500.0,0.6,1.0,1
825,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.8,500.0,1.0,1.0,1
829,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.9,500.0,0.3,1.0,1
833,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.9,500.0,0.7,1.0,1
837,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",1.0,500.0,0.0,1.0,1
841,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",1.0,500.0,0.4,1.0,1
845,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",1.0,500.0,0.8,1.0,1
849,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.0,500.0,0.1,1.0,1
853,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.0,500.0,0.5,1.0,1
857,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.0,500.0,0.9,1.0,1
861,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.1,500.0,0.2,1.0,1
865,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.1,500.0,0.6,1.0,1
869,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.1,500.0,1.0,1.0,1
873,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.2,500.0,0.3,1.0,1
877,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.2,500.0,0.7,1.0,1
881,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.3,500.0,0.0,1.0,1
885,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.3,500.0,0.4,1.0,1
889,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.3,500.0,0.8,1.0,1
893,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.4,500.0,0.1,1.0,1
897,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.4,500.0,0.5,1.0,1
901,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.4,500.0,0.9,1.0,1
905,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.5,500.0,0.2,1.0,1
909,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.5,500.0,0.6,1.0,1
913,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.5,500.0,1.0,1.0,1
917,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.6,500.0,0.3,1.0,1
921,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.6,500.0,0.7,1.0,1
925,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.7,500.0,0.0,1.0,1
929,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.7,500.0,0.4,1.0,1
933,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.7,500.0,0.8,1.0,1
937,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.8,500.0,0.1,1.0,1
941,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.8,500.0,0.5,1.0,1
945,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.8,500.0,0.9,1.0,1
949,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.9,500.0,0.2,1.0,1
953,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.9,500.0,0.6,1.0,1
957,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.9,500.0,1.0,1.0,1
961,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",1.0,500.0,0.3,1.0,1
965,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",1.0,500.0,0.7,1.0,1
969,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.0,500.0,0.0,1.0,1
973,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.0,500.0,0.4,1.0,1
977,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.0,500.0,0.8,1.0,1
981,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.1,500.0,0.1,1.0,1
985,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.1,500.0,0.5,1.0,1
989,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.1,500.0,0.9,1.0,1
993,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.2,500.0,0.2,1.0,1
997,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.2,500.0,0.6,1.0,1
1001,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.2,500.0,1.0,1.0,1
1005,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.3,500.0,0.3,1.0,1
1009,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.3,500.0,0.7,1.0,1
1013,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.4,500.0,0.0,1.0,1
1017,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.4,500.0,0.4,1.0,1
1021,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.4,500.0,0.8,1.0,1
1025,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.5,500.0,0.1,1.0,1
1029,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.5,500.0,0.5,1.0,1
1033,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.5,500.0,0.9,1.0,1
1037,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.6,500.0,0.2,1.0,1
1041,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.6,500.0,0.6,1.0,1
1045,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.6,500.0,1.0,1.0,1
1049,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.7,500.0,0.3,1.0,1
1053,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.7,500.0,0.7,1.0,1
1057,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.8,500.0,0.0,1.0,1
1061,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.8,500.0,0.4,1.0,1
1065,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.8,500.0,0.8,1.0,1
1069,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.9,500.0,0.1,1.0,1
1073,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.9,500.0,0.5,1.0,1
1077,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",0.9,500.0,0.9,1.0,1
1081,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",1.0,500.0,0.2,1.0,1
1085,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",1.0,500.0,0.6,1.0,1
1089,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,9,"false",1.0,500.0,1.0,1.0,1
1093,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.0,500.0,0.3,1.0,1
1097,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.0,500.0,0.7,1.0,1
1101,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.1,500.0,0.0,1.0,1
1105,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.1,500.0,0.4,1.0,1
1109,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.1,500.0,0.8,1.0,1
1113,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.2,500.0,0.1,1.0,1
1117,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.2,500.0,0.5,1.0,1
1121,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.2,500.0,0.9,1.0,1
1125,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.3,500.0,0.2,1.0,1
1129,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.3,500.0,0.6,1.0,1
1133,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.3,500.0,1.0,1.0,1
1137,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.4,500.0,0.3,1.0,1
1141,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.4,500.0,0.7,1.0,1
1145,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.5,500.0,0.0,1.0,1
1149,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.5,500.0,0.4,1.0,1
1153,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.5,500.0,0.8,1.0,1
1157,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.6,500.0,0.1,1.0,1
1161,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.6,500.0,0.5,1.0,1
1165,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.6,500.0,0.9,1.0,1
1169,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.7,500.0,0.2,1.0,1
1173,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.7,500.0,0.6,1.0,1
1177,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.7,500.0,1.0,1.0,1
1181,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.8,500.0,0.3,1.0,1
1185,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.8,500.0,0.7,1.0,1
1189,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.9,500.0,0.0,1.0,1
1193,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.9,500.0,0.4,1.0,1
1197,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",0.9,500.0,0.8,1.0,1
1201,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",1.0,500.0,0.1,1.0,1
1205,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",1.0,500.0,0.5,1.0,1
1209,"false",0.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,10,"false",1.0,500.0,0.9,1.0,1
1213,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.0,500.0,0.2,1.0,1
1217,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.0,500.0,0.6,1.0,1
1221,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.0,500.0,1.0,1.0,1
1225,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.1,500.0,0.3,1.0,1
1229,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.1,500.0,0.7,1.0,1
1233,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.2,500.0,0.0,1.0,1
1237,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.2,500.0,0.4,1.0,1
1241,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.2,500.0,0.8,1.0,1
1245,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.3,500.0,0.1,1.0,1
1249,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.3,500.0,0.5,1.0,1
1253,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.3,500.0,0.9,1.0,1
1257,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.4,500.0,0.2,1.0,1
1261,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.4,500.0,0.6,1.0,1
1265,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.4,500.0,1.0,1.0,1
1269,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.5,500.0,0.3,1.0,1
1273,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.5,500.0,0.7,1.0,1
1277,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.6,500.0,0.0,1.0,1
1281,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.6,500.0,0.4,1.0,1
